anime_id,name,type,episodes,rating
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,Movie,1,6.0
14529,Super Majingga 3,Movie,1,3.72
670,Lamune,TV,12,6.95
33038,Nuwa Chengzhang Riji,TV,30,6.49
2340,Gedou Gakuen,OVA,5,6.05
32790,Urmă (Zanzou),Music,1,5.31
33490,Kaitou Joker 4th Season,TV,Unknown,7.12
30585,Taifuu no Noruda,Movie,1,6.35
19977,The Impression of First Gundam,Special,1,5.53
3080,Anime Tenchou,OVA,1,6.11
9790,Sora no Otoshimono: Tokeijikake no Angeloid,Movie,1,7.87
2818,Madou King Granzort,TV,41,7.31
4106,Trigun: Badlands Rumble,Movie,1,8.08
29994,Misato-chan no Yume Nikki,OVA,1,3.0
1733,eX-Driver: Nina &amp; Rei Danger Zone,OVA,1,6.64
6714,Dragon Ball Z: Atsumare! Gokuu World,OVA,1,6.76
87,Mobile Suit Gundam: Char&#039;s Counterattack,Movie,1,7.81
274,Kiddy Grade,TV,24,7.31
8440,Black Lagoon Omake,Special,7,7.02
7259,Kenju Giga,Movie,1,5.11
101,Air,TV,13,7.48
17811,Kyoto Animation: Hassou-hen,Special,1,5.73
771,Ginyuu Mokushiroku Meine Liebe Wieder,TV,13,6.84
4156,Ichigo Mashimaro Episode 0,Special,1,7.21
4202,Mokke Specials,Special,2,7.09
30617,Animegatari,Movie,Unknown,5.36
4709,Aesop&#039;s World,TV,26,5.76
25259,Persona 4 the Animation: A Brief Lesson on Izanagi &amp; Izanami,Special,1,6.86
8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,OVA,2,6.41
8778,Avignon no Hashi de,Music,1,5.17
736,Keiraku no Houteishiki Level-C,OVA,1,6.01
23637,Kobito to Ao Mushi,Movie,1,6.43
1431,Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days,Special,1,7.04
5593,Dogs: Bullets &amp; Carnage,OVA,4,7.46
9252,Break Blade 3: Kyoujin no Ato,Movie,1,7.94
10488,Shocking Pink!,OVA,2,7.0
3974,Tetsuwan Birdy Decode,TV,13,7.56
5529,Pokemon: Odoru Pokemon Himitsu Kichi,Movie,1,6.72
25059,"Nikoniko, Pun",TV,40,5.88
2745,Jigoku Sensei Nube OVA,OVA,3,7.3
4136,Penguin Musume♥Heart,ONA,22,6.85
130,Saiyuuki Reload,TV,25,7.54
29825,Onnanoko tte.,Special,4,5.78
33489,Little Witch Academia (TV),TV,Unknown,
34088,Chiruran: Nibun no Ichi,TV,Unknown,
2130,Kaibutsu Oujo,TV,25,7.16
16434,Penguin&#039;s Memory: Shiawase Monogatari,Movie,1,7.32
611,Platonic Chain,TV,24,5.82
6509,Kiteretsu Daihyakka,TV,331,6.63
26147,Nagasaki no Kouma,Movie,1,7.33
6094,A Piece of Phantasmagoria,OVA,15,6.38
33757,Shuang Yue Zhi Chengi,ONA,12,5.75
19163,Date A Live II,TV,10,7.5
6078,Al Caral no Isan,OVA,1,5.87
8275,Kanin Tokkyuu Michishio,OVA,2,6.0
1358,Hokuto no Ken Movie,Movie,1,7.3
4495,Hyakkiyakou: Warashi,OVA,1,5.5
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,OVA,1,6.48
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,ONA,4,4.12
1440,Ninja Mono,OVA,2,5.98
12139,Wanpaku Tanteidan,TV,35,6.56
6150,Hong Xing Xiao Yong Shi,Movie,1,6.13
18483,Bishoujo Animerama: Manami no Michi Tono Sou Nyuu!?,OVA,1,3.25
25591,Tokyo Juushouden: Fuuma Gogyou Denshou,OVA,3,5.58
17441,Kyojin no Hoshi: Chizome no Kesshousen,Movie,1,6.25
1738,Muteki Kanban Musume,TV,12,7.22
10336,Last Exile: Ginyoku no Fam,TV,21,7.14
6234,True Tears Specials,Special,7,6.42
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,1,7.56
31689,Requiem (ONA),ONA,1,4.11
5296,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,Movie,1,6.93
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,Movie,1,7.34
127,Gate Keepers,TV,24,7.07
2054,Carol,OVA,1,5.39
24699,Ai Tenchi Muyou!,TV,50,6.31
25979,Sheep in the Island,Special,2,5.09
746,Papa to Kiss in the Dark,OVA,2,6.47
1506,Detective Conan Movie 10: Requiem of the Detectives,Movie,1,8.21
32571,Shounen Ashibe: Go! Go! Goma-chan,TV,Unknown,5.94
4926,Marco: Haha wo Tazunete Sanzenri,Movie,1,7.21
1936,Misute♡naide Daisy,TV,12,5.83
32989,King of Prism by Pretty Rhythm Short Anime,Special,1,5.78
5324,Yakin Byoutou Kranke,OVA,3,6.37
22159,"Yami no Kioku, Yume no Inei",Movie,1,4.53
8333,Kodomo no Keijijougaku,ONA,1,6.0
144,Kanon,TV,13,7.27
569,Musekinin Kanchou Tylor,TV,26,7.97
33558,Tales of Zestiria the X: Saiyaku no Jidai,Special,1,7.44
19773,Akuma Tou no Prince: Mitsume ga Tooru,Special,1,4.96
9135,Fullmetal Alchemist: The Sacred Star of Milos,Movie,1,7.5
8422,Vampire Knight: Gekiai no Portrait,Special,1,7.04
115,El Hazard: The Alternative World,TV,13,6.94
32734,"Satto Anshin, SAT x Peeping Life",ONA,3,4.07
1050,Bobobo-bo Bo-bobo,TV,76,7.54
17835,Seito Shokun! Kokoro ni Midori no Neckerchief wo,Special,1,6.41
3562,Chu^2,OVA,1,5.3
4147,Doggy Poo,Movie,1,5.82
12021,Poyopoyo Kansatsu Nikki,TV,52,7.79
28583,Nintama Rantarou no Shouboutai,OVA,1,7.0
96,Mobile Fighter G Gundam,TV,49,7.62
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,TV,12,6.98
27465,Pororo Hanguk-e Wass-eoyo,ONA,1,4.55
19647,Hajime no Ippo: Rising,TV,25,8.68
382,Futari Ecchi,OVA,4,6.55
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,OVA,1,6.87
4723,Seishun Anime Zenshuu,TV,32,6.84
3115,Toki no Tabibito: Time Stranger,Movie,1,6.33
29860,Channel 5.5 Prologue: Shin Bangumi Start!,ONA,1,4.71
34102,Sakurada Reset,TV,Unknown,
31810,Amakano,OVA,Unknown,7.04
21513,Imako System,OVA,2,6.19
4479,Shitsurakuen,OVA,2,5.55
1966,Ankoku Shinwa,OVA,2,4.31
9136,Kuroshitsuji II Specials,Special,6,7.73
21511,Kantai Collection: KanColle,TV,12,7.04
25081,Daisougen no Chiisana Tenshi Bush Baby Specials,Special,2,5.27
1776,Bulg-eunmae,Movie,1,5.74
19135,Kuroi Ame ni Utarete,Movie,1,6.25
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,OVA,1,7.44
8297,Planzet,Movie,1,5.68
12563,Punky Funky Baby,OVA,1,5.23
2140,Aniyome,OVA,2,6.58
9988,Otome wa Boku ni Koishiteru: Futari no Elder,OVA,3,6.96
9885,Shin Bikkuriman,TV,72,5.29
13457,Tomodachi 8-nin,TV,Unknown,5.42
32768,Revenge of Green Mutant,Music,1,3.85
3600,Sengoku Kitan Youtouden,OVA,3,6.2
287,Grappler Baki (TV),TV,24,7.41
21437,Buddy Complex,TV,13,7.29
1057,Ippatsu Kiki Musume,TV,16,6.44
30088,Ryoutei no Aji,Special,4,6.63
32293,Kerorinpasu,ONA,1,5.02
7639,Shounen Santa no Daibouken!,TV,24,6.12
34388,Shikkoku no Shaga The Animation,OVA,Unknown,
918,Gintama,TV,201,9.04
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,TV,13,7.44
398,Seikai no Senki III,OVA,2,7.84
10043,Sailor Fuku Shinryou Tsumaka,OVA,2,6.2
29687,Duel Masters VSR,TV,51,5.19
19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,OVA,1,6.02
26239,Tenki ni Naare,OVA,1,7.75
29917,Uriko-hime to Amanojaku,Movie,1,4.41
1654,Kashimashi: Girl Meets Girl OVA,OVA,1,6.94
23477,Kakushi Dere Special,Special,1,6.38
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,TV,Unknown,
4853,Tezuka Osamu no Don Dracula,TV,8,6.44
22509,Manga Nihonshi (NHK Han),TV,40,7.55
31344,K: Missing Kings - Manner Movie,Movie,1,6.72
29293,Isu,Movie,1,4.79
2303,Mobile Suit SD Gundam Mk II,OVA,3,6.5
33547,Mameshiba x Gaist Crusher Collab CM,Special,1,5.08
10136,Manga Doushite Monogatari,TV,100,6.67
31575,Offside,OVA,1,5.5
13599,Robotics;Notes,TV,22,7.43
3514,Noramimi,TV,12,6.9
394,Ai Yori Aoshi: Enishi,TV,12,7.25
23151,Shounen Hollywood: Holly Stage for 49,TV,13,6.15
4732,Grope: Yami no naka no Kotoritachi,OVA,2,6.05
12027,Anne no Nikki: Anne Frank Monogatari,Special,1,6.86
6747,Dance in the Vampire Bund,TV,12,7.2
1660,Kurogane Communication,TV,24,6.76
3627,D.C.II S.S.: Da Capo II Second Season,TV,13,7.37
2018,Warau Hyouteki,OVA,1,6.44
1785,Little Monica Monogatari,OVA,2,6.55
6956,Working!!,TV,13,7.82
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,OVA,1,6.65
3622,Ikusa Otome Suvia,OVA,4,6.6
5262,Shugo Chara!! Doki,TV,51,7.59
5713,Minami-ke Betsubara,OVA,1,7.57
30025,Otenki Boys,TV,30,6.33
5630,Higashi no Eden,TV,11,8.03
1418,Lupin III: Episode 0 &quot;First Contact&quot;,Special,1,7.78
20035,Toaru Majutsu no Index: Endymion no Kiseki Special,Special,1,7.2
607,Otogi Juushi Akazukin,TV,39,7.09
1624,To Heart 2 Special,Special,1,6.52
12441,Soukou Kihei Votoms: Vol.2 Highlights of the &#039;A.T. Votoms&#039;,OVA,1,6.55
1662,Space Fantasia 2001 Nights,OVA,1,6.49
667,Kashimashi: Girl Meets Girl,TV,12,6.81
29908,Kodomo no Kaitei no Koto,Movie,1,4.69
4286,Bonobono (TV),TV,48,7.22
33338,One Piece: Heart of Gold,Special,1,7.75
22621,Ahiru no Pekkle no Hihou wo Sagase,OVA,1,4.8
33823,Genbaku Dome Monogatari,OVA,1,7.0
646,Haunted Junction,TV,12,6.87
2452,Space Adventure Cobra,Movie,1,7.2
1206,Ihatov Gensou: Kenji no Haru,Movie,1,7.4
10155,Dog Days,TV,13,7.21
32901,Eromanga-sensei,TV,Unknown,
137,Hunter x Hunter OVA,OVA,8,8.41
12711,Uta no☆Prince-sama♪ Maji Love 2000%,TV,13,7.53
4427,Tatakae!! Ramenman,TV,35,6.66
682,Otogi Story Tenshi no Shippo,TV,12,6.66
10775,SKET Dance: Demystifying Special,Special,1,7.16
15529,Wamono,Music,1,5.36
11521,Hello Kitty: Ringo no Mori no Fantasy,TV,13,5.84
7474,"Onegai☆Teacher: Marie, Ai no Gekijou",Special,1,6.93
2410,Soreyuke Marin-chan,OVA,3,6.74
1187,DNA² OVA,OVA,3,6.73
10573,Prince of Tennis: Another Story II - Ano Toki no Bokura,OVA,4,7.71
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,Movie,1,7.31
6071,Juuippiki no Neko,Movie,1,6.21
12815,Shirokuma Cafe,TV,50,8.01
19023,"Wake Up, Girls!",TV,12,7.04
31977,Hanabi,Music,1,6.1
28647,Kappo,Movie,1,4.71
22393,Sora e,Music,1,5.56
34048,Seoul-yeok,Movie,1,6.18
9539,Cardfight!! Vanguard,TV,65,7.25
31430,Terra Formars Revenge,TV,13,6.91
3654,Macademi Wasshoi!,TV,12,7.09
75,Soukyuu no Fafner: Dead Aggressor,TV,25,7.38
21451,Nihonbashi Koukashita R Keikaku,Music,1,6.68
2116,Captain Tsubasa,TV,128,7.35
7582,Reijoku no Yakata,OVA,2,6.12
33119,Tokyogurashi!,ONA,1,4.97
26231,Kiniro no Kujira,OVA,1,5.67
16608,Shitcom,ONA,1,2.93
1780,Choukou Tenshi Escalayer,OVA,3,6.72
3430,Blame! Prologue,OVA,2,5.85
2034,Lovely★Complex,TV,24,8.23
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,Movie,1,6.77
4693,Dochinpira,OVA,1,5.45
443,Onegai☆Teacher: Himitsu na Futari,OVA,1,7.42
13359,PistStar,ONA,1,4.74
2782,Fire Emblem,OVA,2,5.93
30119,Yowamushi Monsters,TV,Unknown,6.33
22835,Himegoto,TV,13,6.03
2409,Gokudou-kun Manyuuki,TV,26,7.61
2333,Anime Sanjuushi,TV,52,7.3
31259,Thunder,Movie,1,3.93
5036,Hurricane Live! 2033,Special,7,6.84
1405,Tokio Kidou Police,OVA,2,6.14
13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?",Movie,1,5.58
19627,Junkers Come Here: Memories of You,OVA,1,5.73
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Movie,1,6.11
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,OVA,1,6.2
228,Jigoku Shoujo,TV,26,7.79
13559,Lovely Day: Boku to Kanojo no Nana Nichikan,OVA,1,6.04
2913,Daisougen no Chiisana Tenshi: Bush Baby,TV,40,7.16
4086,Muka Muka Paradise,TV,51,6.97
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,TV,26,8.33
12321,Thermae Romae,TV,3,7.13
7169,Ibara-Hime matawa Nemuri-Hime,Movie,1,6.32
29746,Kaden Manzai John TV Show!,TV,25,5.67
10354,Kakomareta Sekai,ONA,1,6.22
15873,Pyun Pyun Maru,TV,26,7.13
7981,Obake no Q-tarou (1985),TV,510,6.54
1443,Sol Bianca,OVA,2,6.47
9424,Seupideuwang Beongae,TV,26,6.36
22441,Hello Kitty: Ringo no Mori to Parallel Town,TV,27,6.38
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,Movie,1,6.88
1065,Touch,TV,101,8.16
33768,Oide yo! Shiritsu Yarimakuri Gakuen,OVA,Unknown,6.79
5688,Gegege no Kitarou (1968),TV,65,7.06
2797,Koukou Tekken-den Tough,OVA,3,7.18
11597,Nisemonogatari,TV,11,8.21
6731,Ultraman Kids no Kotowaza Monogatari,TV,26,6.44
16726,gdgd Fairies 2,TV,12,7.13
19159,Genshiken Nidaime OVA,OVA,1,7.28
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,OVA,1,6.5
1704,Eat-Man,TV,12,6.7
2251,Baccano!,TV,13,8.54
1227,Shuten Douji,OVA,4,6.05
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,OVA,1,7.38
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,Movie,1,7.42
14743,Nara Shika Monogatari,ONA,1,5.4
7561,Kaitou Reinya,TV,12,5.92
12955,Cele Kano,OVA,2,6.36
8619,Ladies versus Butlers! Tokuten Disc Music Clip,Special,1,5.9
2480,Dragon Knight Gaiden,OVA,1,5.36
1847,Rec: Yurusarezarumono,Special,1,7.3
32590,Taeng-gu &amp; Ulasyong,TV,26,4.0
2710,Nintama Rantarou Movie,Movie,1,6.67
1164,Mahou Senshi Louie,TV,24,7.24
1607,Venus Versus Virus,TV,12,6.55
4394,Norakuro Gochou,Movie,1,5.09
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,Movie,1,7.29
8704,Uchuu Hikoushi no Uta,Music,1,5.74
3285,Himitsu no Akko-chan,TV,94,6.49
25341,Diamond no Ace OVA,OVA,3,7.72
34252,STAR BEAT!: Hoshi no Kodou,Music,1,6.39
2583,Soukou Kihei Votoms: The Last Red Shoulder,OVA,1,7.32
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,Special,3,6.1
8220,Baby Felix,TV,65,5.68
14189,Tasogare Otome x Amnesia: Taima Otome,Special,1,7.56
32144,Toshi Souzou Gakubu Shoukai,ONA,Unknown,5.92
32585,Telemonster,TV,Unknown,8.5
413,Hametsu no Mars,OVA,1,2.37
350,Ojamajo Doremi,TV,51,7.19
32947,Battery,TV,11,5.92
33604,Mo Jing Lieren 3rd Season,ONA,Unknown,7.25
22231,Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,OVA,1,6.36
33866,Wonder,Music,1,3.85
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Special,1,7.6
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,Movie,1,7.69
10285,Manga Nippon Mukashibanashi (Movie),Movie,1,6.05
9154,Kindaichi Shounen no Jikenbo: Satsuriku no Deep Blue,Movie,1,7.0
2765,Momotarou: Umi no Shinpei,Movie,1,5.4
22953,Hana no Zundamaru: Junk,ONA,3,3.96
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Movie,1,7.87
8595,Kotencotenco,TV,52,6.18
13163,Furusato Saisei: Nihon no Mukashibanashi,TV,Unknown,7.09
29495,Nanja Monja Obake,Special,1,5.43
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,Special,1,6.61
10691,Downloader,Music,1,6.12
5140,Karaoke Senshi Mike-tarou,TV,20,7.05
3536,Youshou,OVA,2,5.4
655,Galaxy Angel 4,TV,13,7.37
20377,Dorei Usagi to Anthony The Animation,OVA,1,7.34
7751,Midnight Horror School,TV,52,6.9
1838,Mitsu x Mitsu Drops,OVA,2,6.15
30312,Manga Hajimete Omoshiro Juku OVA,OVA,4,6.11
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,TV,13,7.95
4471,Shin SOS Dai Tokyo Tankentai,Movie,1,6.11
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,OVA,1,4.05
9691,Kyomu Senshi Miroku,OVA,6,6.42
3679,Renketsu Houshiki,OVA,3,6.84
5112,Akikan!,TV,12,6.4
17102,Lolling Seutajeu,TV,26,5.6
31008,Makeruna! Senta: Sayonara Ijime Mushi,OVA,1,6.0
5399,Internal Medicine,OVA,2,5.97
1059,Mutant Turtles: Choujin Densetsu-hen,OVA,2,5.45
31251,Mobile Suit Gundam: Iron-Blooded Orphans,TV,25,7.96
17693,Erementar Gerad: Aozora no Senki,Music,1,5.96
31618,Kanojo ga Kanji wo Suki na Riyuu.,ONA,2,5.71
18365,Mazinger ZIP!,TV,237,6.14
1028,Arete Hime,Movie,1,7.09
19431,Gokujo.: Souda Onsen ni Ikou!!,Special,1,6.17
6131,Charady no Joke na Mainichi,TV,365,5.48
23931,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,Special,1,6.8
16606,C.L.A.Y.,ONA,1,3.84
7276,Natsumushi The Animation,OVA,2,6.72
18247,IS: Infinite Stratos 2,TV,12,6.82
32107,Itoshi no Muco OVA,OVA,1,5.84
28055,Yuki no Yo no Yume,Movie,1,4.79
2897,Nandarou,Special,1,5.41
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,OVA,1,5.72
3269,.hack//G.U. Trilogy,Movie,1,7.32
2370,Ryojoku no Rensa,OVA,2,6.16
16377,Peeping Life: The Perfect Extension,OVA,10,5.89
30072,Hito no Kita Tooku Nagai Michi,Movie,1,4.92
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,OVA,1,7.42
2114,Tenkuu Senki Shurato: Sousei e no Anto,OVA,6,6.81
1383,Yuuwaku Countdown,OVA,6,5.95
30982,Shutter Chance,OVA,1,4.75
34409,Chuuko Video-ya no Onna Tenin X,ONA,1,5.75
33164,Musaigen no Phantom World: Limitless Phantom World,Special,7,6.09
326,Petshop of Horrors,TV,4,7.41
27503,Karen Senki,ONA,11,5.9
495,Bakuretsu Hunters,TV,26,6.86
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",OVA,1,7.77
29433,Ken to Kaijuu,Special,6,5.67
8999,Origami Warriors,TV,52,7.15
2579,Anime 80-nichikan Sekai Isshuu,TV,26,6.86
32868,Spring Stranger,Music,1,4.14
1287,Odin: Koushi Hansen Starlight,Movie,1,5.26
4761,Tokyo Loop,Movie,1,5.19
2060,Gall Force 1: Eternal Story,Movie,1,6.7
31904,Big Order (TV),TV,10,5.7
30499,Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou,Special,12,5.95
3243,Elec-king The Animation,TV,13,6.55
19897,Ohayo! Spank (Movie),Movie,1,6.57
21469,Stand By Me Doraemon,Movie,1,8.12
23739,Peter Pan no Bouken Specials,Special,2,5.71
3256,Soukou Kihei Votoms: Pailsen Files,OVA,12,7.44
105,Boys Be...,TV,13,6.59
32379,Berserk (2016),TV,12,6.81
5259,Rance: Sabaku no Guardian,OVA,2,6.34
3320,Harbor Light Monogatari: Fashion Lala yori,OVA,1,5.49
22197,Yuuto-kun ga Iku Movie,Movie,1,6.5
3543,Kiss yori...,OVA,3,6.03
17871,Yonhyakunijuu Renpai Girl,Special,1,6.13
2083,Natsuki Crisis,OVA,2,6.28
31686,Shigeru,ONA,1,3.86
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,OVA,4,7.49
4849,Triangle Heart: Sazanami Joshi Ryo,OVA,5,5.71
10964,Heavy,Movie,1,6.2
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,Movie,1,5.63
18199,Nudl Nude 2,OVA,1,4.0
33775,Soul Buster,TV,12,6.01
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,OVA,1,8.0
5104,Andes Shounen Pepero no Bouken,TV,26,6.92
12477,Sakasama no Patema,Movie,1,8.23
514,Cossette no Shouzou,OVA,3,7.0
2008,Yawara! Sore Yuke Koshinuke Kids!!,Movie,1,6.46
5193,Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,ONA,1,5.68
690,Kyuuketsuhime Miyu (TV),TV,26,7.24
21933,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,Movie,1,5.06
1317,Eyeshield 21: Maboroshi no Golden Bowl,Movie,1,6.8
1432,Lupin III: Fuuma Ichizoku no Inbou,Movie,1,7.38
5114,Fullmetal Alchemist: Brotherhood,TV,64,9.26
6235,Immoral,OVA,2,6.41
32555,Stella no Mahou,TV,12,6.83
2240,Sei Michaela Gakuen Hyouryuuki II,OVA,2,4.8
33782,Life!,TV,Unknown,5.25
3870,Kick no Oni,TV,26,7.25
20815,Sekaiichi Hatsukoi: Valentine-hen,Movie,1,8.14
21497,Sengoku Musou SP: Sanada no Shou,Special,1,6.68
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,Special,2,6.36
19923,Anata ga Furikaeru Toki,OVA,1,5.36
14821,Taekwon Dongja Maruchi Arachi,Movie,1,4.53
34299,Digimon Adventure tri. 4: Soushitsu,Movie,1,
1590,Legendz: Yomigaeru Ryuuou Densetsu,TV,50,7.47
21495,Denpa Kyoushi,Special,2,6.45
13333,Tari Tari,TV,13,7.44
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Movie,1,7.5
27879,Eromame,OVA,2,6.4
11595,Perman (1983),TV,526,6.34
30291,Mini Hama: Minimum Hamatora,TV,8,6.53
1682,Baldr Force Exe Resolution,OVA,4,6.65
31463,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom",Movie,1,5.5
33726,Saiyuuki Reload Blast,TV,Unknown,
6392,Issho ni Training: Training with Hinako,OVA,1,4.92
1048,The SoulTaker: Tamashii-gari,TV,13,6.5
13167,Zoobles!,TV,26,5.57
18309,Hopiwa Chadolbawi,Movie,1,4.85
33253,Ajin 2nd Season,TV,13,8.12
2512,Detective Conan OVA 02: 16 Suspects,OVA,1,7.43
1019,Honoo no Mirage,TV,13,6.74
7081,Danball Senki,TV,44,7.29
31647,Ponkotsuland Saga,ONA,1,3.41
12401,The Gakuen Choujo-tai,OVA,1,4.85
11841,Qin Shiming Yue Zhi: Ye Jin Tianming,TV,18,7.24
29853,Girls und Panzer Heartful Tank Disc: Fushou - Akiyama Yukari no Sensha Kouza,Special,2,6.75
9065,Hakuouki Hekketsuroku,TV,10,7.76
21235,Log Horizon Recap,Special,1,6.87
3616,Kamen no Maid Guy,TV,12,7.14
10076,Kämpfer für die Liebe,Special,2,6.69
9943,Ore-sama Kingdom,OVA,14,6.61
20117,Kotowaza House,TV,773,5.63
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,Special,1,7.59
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,OVA,3,7.32
32267,Kowaremono: Risa The Animation,OVA,1,6.49
3508,Genius Party,Movie,7,7.39
2129,True Tears,TV,13,7.55
3468,Maria-sama ga Miteru Specials,Special,7,7.55
5631,Kaumori,Movie,1,5.64
21971,Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki,Movie,1,5.38
1927,Gakuen Tokusou Hikaruon,OVA,1,5.9
28049,Numa no Taishou,Movie,1,5.24
26189,Ai Tenshi Densetsu Wedding Peach Specials,Special,2,6.39
7575,Oh! Family,TV,26,6.17
3356,Mahoutsukai Sally,TV,109,6.49
6568,Bokura no Saibanin Monogatari,ONA,1,4.93
3587,Isaku: Respect,OVA,3,5.73
21999,Duel Masters Victory V3,TV,51,6.22
3586,Isaku,OVA,3,5.78
23375,Minarai Diva,TV,10,5.73
20723,Kyousou Giga (TV) Recaps,Special,2,6.71
3427,Oni-Tensei,OVA,4,6.44
16460,Perrine Monogatari Specials,Special,2,6.53
8783,Nezha Nao Hai,Movie,1,6.76
95,Turn A Gundam,TV,50,7.76
10028,Magic Knight Rayearth Omake,Special,5,6.45
28543,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,OVA,1,5.83
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,Movie,1,4.69
29551,Kanimanji Engi,Movie,1,4.79
32502,BlazBlue: Alter Memory Specials,Special,6,6.54
13851,To LOVE-Ru Darkness OVA,OVA,6,7.82
2220,Be-Boy Kidnapp&#039;n Idol,OVA,1,5.67
22675,Peeping Life: Gekijou Original-ban,Movie,5,4.67
3641,Naisho no Tsubomi,OVA,3,6.72
27363,Yakata: Kannou Kitan,OVA,2,6.83
2508,Genshiken 2,TV,12,7.86
10582,Astarotte no Omocha! EX,OVA,1,6.83
33618,Ozmafia!! Special,Special,1,4.35
30766,Homé-Pato the Movie,ONA,1,5.65
19887,Shouri Toushu,Movie,1,7.17
29311,Shousei Shikisai Gensou,Movie,1,4.84
711,Uchuu Senkan Yamato (Movie),Movie,1,7.04
1143,.hack//Intermezzo,Special,1,6.71
1999,Sakura Taisen: Sumire,OVA,1,6.52
6206,La Vilaine LuLu,Special,13,4.5
8252,Getter Robo (Movie),Movie,1,6.08
25389,Dragon Ball Z Movie 15: Fukkatsu no F,Movie,1,7.55
30425,Wake Up! Dodo,Music,1,5.76
33839,Alice in Deadly School,TV,Unknown,
30460,Kanojo ga Nekomimi ni Kigaetara,OVA,1,6.48
2389,Kagaku Ninja-tai Gatchaman,TV,105,7.1
276,Mahoromatic: Automatic Maiden,TV,12,7.29
8772,Happy Weekend,Music,1,5.45
21089,Lost Forest,Music,1,5.72
3250,Daishikkin Helena,OVA,2,6.02
29926,Inaka Nezumi to Machi Nezumi,Movie,1,4.28
23881,Momon&#039;s Sand Witch,ONA,8,4.82
187,Initial D Third Stage,Movie,1,7.98
2777,Generation of Chaos Next: Chikai no Pendant,OVA,1,4.27
24633,LolitA☆Strawberry in Summer,Music,1,5.46
11635,Sacred Seven: Shirogane no Tsubasa,Movie,1,6.85
33826,Neko no Kuni no Kenpou,OVA,1,7.33
10207,Lily to Kaeru to (Otouto),Special,1,6.53
